Tenure Months,Monthly Charges,Total Charges,charge_per_tenure,num_additional_services,tenure_bucket,Contract,Churn Value
56,52.0,2884.9,0.9122807017543859,4,49-72,One year,0
4,64.4,253.0,12.88,2,0-12,Month-to-month,0
10,45.8,436.2,4.163636363636363,0,0-12,Month-to-month,0
4,30.5,118.4,6.1,1,0-12,Month-to-month,0
51,69.15,3649.6,1.3298076923076925,0,49-72,Month-to-month,0
6,49.25,255.6,7.035714285714286,3,0-12,One year,0
63,39.35,2395.05,0.61484375,3,49-72,Two year,0
48,105.1,5083.55,2.144897959183673,4,25-48,Month-to-month,0
35,20.1,644.5,0.5583333333333333,0,25-48,One year,0
2,19.75,39.3,6.583333333333333,0,0-12,Month-to-month,0
50,19.75,989.05,0.3872549019607843,0,49-72,One year,0
33,70.4,2406.1,2.070588235294118,0,25-48,Month-to-month,0
31,20.45,638.55,0.6390625,0,25-48,Two year,0
9,20.35,191.1,2.035,0,0-12,Two year,0
54,86.2,4524.05,1.5672727272727274,5,49-72,Month-to-month,0
46,95.65,4664.2,2.0351063829787237,4,25-48,One year,0
34,103.8,3470.8,2.9657142857142857,4,25-48,One year,0
71,97.2,6910.3,1.35,3,49-72,Two year,0
63,63.55,4014.2,0.99296875,4,49-72,Two year,0
51,24.95,1288.0,0.47980769230769227,0,49-72,Two year,0
64,99.0,6375.8,1.523076923076923,4,49-72,Two year,0
61,85.55,5251.75,1.3798387096774194,2,49-72,One year,0
15,94.0,1505.45,5.875,3,13-24,Month-to-month,0
18,50.3,913.3,2.6473684210526316,0,13-24,Month-to-month,0
57,95.0,5535.8,1.6379310344827587,3,49-72,One year,0
14,61.4,815.55,4.093333333333333,3,13-24,Two year,0
18,80.55,1411.65,4.239473684210526,1,13-24,Month-to-month,0
72,78.5,5602.25,1.0753424657534247,1,49-72,Two year,0
70,114.3,8244.3,1.6098591549295773,6,49-72,Two year,0
38,20.05,741.5,0.5141025641025642,0,25-48,Two year,0
68,62.65,4375.8,0.9079710144927536,4,49-72,Two year,0
65,92.7,5968.4,1.4045454545454545,3,49-72,Two year,0
30,100.45,3096.9,3.240322580645161,3,25-48,Month-to-month,0
51,75.2,3901.25,1.4461538461538461,3,49-72,Two year,0
31,84.75,2613.4,2.6484375,2,25-48,Month-to-month,0
72,79.5,5661.7,1.0890410958904109,5,49-72,Two year,0
37,19.8,695.05,0.5210526315789474,0,25-48,One year,0
55,100.9,5552.05,1.8017857142857143,4,49-72,One year,0
33,95.3,3275.15,2.802941176470588,3,25-48,Month-to-month,0
46,90.95,4236.6,1.9351063829787234,3,25-48,One year,0
1,54.5,54.5,27.25,2,0-12,Month-to-month,0
19,49.6,962.9,2.48,1,13-24,Month-to-month,0
61,25.0,1498.35,0.4032258064516129,0,49-72,Two year,0
26,45.45,1233.15,1.6833333333333333,0,25-48,Month-to-month,0
45,107.75,4882.8,2.342391304347826,4,25-48,Month-to-month,0
62,89.1,5411.65,1.4142857142857141,2,49-72,Two year,0
3,44.75,148.05,11.1875,0,0-12,Month-to-month,0
41,101.6,3930.55,2.419047619047619,4,25-48,One year,0
67,103.15,6895.5,1.5169117647058825,5,49-72,Two year,0
71,95.65,6856.95,1.3284722222222223,3,49-72,One year,0
37,75.1,2658.8,1.976315789473684,4,25-48,One year,0
60,61.35,3766.2,1.0057377049180327,3,49-72,Two year,0
6,19.7,129.55,2.814285714285714,0,0-12,Month-to-month,0
11,51.0,581.7,4.25,1,0-12,Month-to-month,0
10,88.85,929.45,8.077272727272726,2,0-12,Month-to-month,0
34,20.05,679.0,0.5728571428571428,0,25-48,Two year,0
62,65.1,3846.75,1.0333333333333332,3,49-72,Two year,0
64,70.15,4480.7,1.0792307692307692,3,49-72,One year,0
25,20.75,499.4,0.7980769230769231,0,25-48,Two year,0
26,56.05,1553.2,2.075925925925926,2,25-48,One year,0
10,19.95,219.5,1.8136363636363635,0,0-12,One year,0
53,98.6,5311.85,1.8259259259259257,4,49-72,One year,0
33,79.0,2576.8,2.323529411764706,2,25-48,Month-to-month,0
71,89.45,6435.25,1.2423611111111112,3,49-72,Two year,0
29,74.2,1993.25,2.4733333333333336,0,25-48,Month-to-month,0
24,81.0,1923.85,3.24,4,13-24,Month-to-month,0
20,49.6,939.8,2.361904761904762,1,13-24,Month-to-month,0
1,84.6,84.6,42.3,1,0-12,Month-to-month,0
72,84.2,5986.55,1.1534246575342466,5,49-72,Two year,0
52,106.3,5487.0,2.0056603773584905,6,49-72,Two year,0
9,69.05,651.5,6.904999999999999,0,0-12,Month-to-month,0
1,45.4,45.4,22.7,0,0-12,Month-to-month,0
69,99.35,6856.45,1.4192857142857143,3,49-72,Two year,0
1,50.75,50.75,25.375,1,0-12,Month-to-month,0
54,87.1,4735.2,1.5836363636363635,5,49-72,Two year,0
33,20.15,682.15,0.5926470588235294,0,25-48,One year,0
45,98.7,4525.8,2.1456521739130436,4,25-48,One year,0
11,25.2,321.05,2.1,0,0-12,Month-to-month,0
6,55.7,335.65,7.957142857142857,2,0-12,Month-to-month,0
21,65.35,1424.4,2.9704545454545452,3,13-24,Month-to-month,0
65,25.3,1748.55,0.38333333333333336,0,49-72,Two year,0
43,24.25,1077.95,0.5511363636363636,0,25-48,Two year,0
60,60.5,3694.45,0.9918032786885246,3,49-72,Two year,0
17,25.1,382.8,1.3944444444444446,0,13-24,Month-to-month,0
35,20.05,746.75,0.5569444444444445,0,25-48,One year,0
12,30.25,368.85,2.326923076923077,1,0-12,One year,0
1,20.2,20.2,10.1,0,0-12,Month-to-month,0
28,59.9,1654.7,2.06551724137931,3,25-48,One year,0
70,25.15,1940.85,0.35422535211267603,0,49-72,Two year,0
18,101.3,1794.65,5.3315789473684205,4,13-24,Month-to-month,0
70,76.95,5289.8,1.0838028169014085,4,49-72,Two year,0
9,55.3,501.2,5.529999999999999,1,0-12,Month-to-month,0
67,92.45,6140.85,1.3595588235294118,4,49-72,Two year,0
1,48.45,48.45,24.225,1,0-12,Month-to-month,0
18,19.35,309.25,1.0184210526315791,0,13-24,Two year,0
71,86.7,6179.35,1.2041666666666666,3,49-72,One year,0
1,55.7,55.7,27.85,2,0-12,Month-to-month,0
55,84.25,4589.85,1.5044642857142858,2,49-72,One year,0
59,64.65,3735.45,1.0775000000000001,3,49-72,Month-to-month,0
7,69.2,477.55,8.65,0,0-12,Month-to-month,0
45,54.65,2553.7,1.1880434782608695,2,25-48,Two year,0
54,24.75,1342.15,0.45,0,49-72,One year,0
51,23.95,1216.35,0.46057692307692305,0,49-72,One year,0
72,105.0,7578.05,1.4383561643835616,4,49-72,One year,0
44,59.85,2603.95,1.33,3,25-48,One year,0
2,20.05,42.7,6.683333333333334,0,0-12,Month-to-month,0
66,92.15,6056.9,1.3753731343283584,2,49-72,One year,0
68,44.8,2983.65,0.6492753623188405,3,49-72,One year,0
31,20.9,689.35,0.653125,0,25-48,Two year,0
21,95.4,2025.1,4.336363636363637,2,13-24,Month-to-month,0
21,80.35,1747.2,3.652272727272727,1,13-24,Month-to-month,0
55,85.1,4657.95,1.519642857142857,5,49-72,Two year,0
71,115.05,8016.6,1.5979166666666667,6,49-72,Two year,0
22,19.95,433.5,0.8673913043478261,0,13-24,One year,0
67,86.15,5883.85,1.2669117647058825,5,49-72,Two year,0
14,78.85,1043.8,5.256666666666666,2,13-24,Month-to-month,0
21,86.55,1857.25,3.934090909090909,2,13-24,Month-to-month,0
4,42.4,146.4,8.48,3,0-12,Month-to-month,0
70,24.25,1724.15,0.3415492957746479,0,49-72,Two year,0
21,20.5,429.55,0.9318181818181818,0,13-24,One year,0
20,19.6,356.15,0.9333333333333333,0,13-24,Month-to-month,0
22,20.25,488.25,0.8804347826086957,0,13-24,One year,0
63,20.6,1298.7,0.321875,0,49-72,Two year,0
70,19.8,1378.75,0.27887323943661974,0,49-72,Two year,0
5,80.2,384.25,13.366666666666667,1,0-12,Month-to-month,0
72,116.4,8543.25,1.5945205479452056,6,49-72,Two year,0
13,31.65,389.95,2.2607142857142857,1,13-24,Month-to-month,0
61,94.15,5731.85,1.5185483870967742,4,49-72,Month-to-month,0
1,20.65,20.65,10.325,0,0-12,Month-to-month,0
56,76.85,4275.75,1.3482456140350876,1,49-72,Month-to-month,0
4,20.15,84.5,4.029999999999999,0,0-12,Month-to-month,0
35,55.25,1924.1,1.5347222222222223,1,25-48,Two year,0
72,82.15,5784.3,1.1253424657534248,4,49-72,Two year,0
49,103.0,5166.2,2.06,5,49-72,One year,0
44,95.1,4060.55,2.1133333333333333,4,25-48,Month-to-month,0
37,95.15,3532.85,2.503947368421053,3,25-48,Month-to-month,0
61,79.8,4914.8,1.2870967741935484,4,49-72,One year,0
70,74.8,5315.8,1.0535211267605633,4,49-72,Two year,0
41,20.45,775.6,0.4869047619047619,0,25-48,Month-to-month,0
70,78.35,5445.95,1.1035211267605634,5,49-72,One year,0
51,19.1,1007.8,0.36730769230769234,0,49-72,One year,0
42,20.0,833.55,0.46511627906976744,0,25-48,Two year,0
48,19.95,1004.5,0.40714285714285714,0,25-48,One year,0
48,24.0,1183.05,0.4897959183673469,0,25-48,Two year,0
27,19.15,501.35,0.6839285714285713,0,25-48,One year,0
46,91.3,4126.35,1.9425531914893617,3,25-48,One year,0
25,19.15,477.6,0.7365384615384615,0,25-48,Month-to-month,0
13,19.75,265.75,1.4107142857142858,0,13-24,Two year,0
31,75.5,2424.45,2.359375,5,25-48,One year,0
23,83.75,1849.95,3.4895833333333335,1,13-24,Month-to-month,0
2,19.4,61.05,6.466666666666666,0,0-12,Month-to-month,0
65,26.5,1698.55,0.4015151515151515,0,49-72,Two year,0
55,19.15,998.1,0.34196428571428567,0,49-72,One year,0
35,40.9,1383.6,1.136111111111111,2,25-48,One year,0
6,80.25,493.4,11.464285714285714,5,0-12,Two year,0
17,70.8,1207.0,3.933333333333333,0,13-24,Month-to-month,0
10,60.2,563.5,5.472727272727273,2,0-12,Month-to-month,0
15,55.2,864.55,3.45,2,13-24,One year,0
13,54.15,701.05,3.867857142857143,2,13-24,One year,0
58,100.4,5749.8,1.7016949152542373,3,49-72,Month-to-month,0
45,62.55,2796.45,1.3597826086956522,3,25-48,One year,0
72,70.45,5165.7,0.965068493150685,4,49-72,Two year,0
68,85.5,5696.6,1.2391304347826086,2,49-72,One year,0
38,54.5,2076.05,1.3974358974358974,2,25-48,Month-to-month,0
2,20.75,44.2,6.916666666666667,0,0-12,Month-to-month,0
11,20.35,215.25,1.6958333333333335,0,0-12,Month-to-month,0
20,91.0,1859.5,4.333333333333333,2,13-24,One year,0
72,104.8,7470.1,1.4356164383561643,4,49-72,Two year,0
40,51.1,2092.9,1.2463414634146341,1,25-48,Month-to-month,0
62,89.8,5629.55,1.4253968253968254,2,49-72,Month-to-month,0
22,20.55,469.85,0.8934782608695653,0,13-24,Month-to-month,0
11,64.05,733.95,5.3374999999999995,3,0-12,Month-to-month,0
7,74.85,485.25,9.35625,0,0-12,Month-to-month,0
3,25.0,78.25,6.25,0,0-12,Month-to-month,0
58,20.3,1131.5,0.3440677966101695,0,49-72,Two year,0
6,26.35,184.05,3.7642857142857147,0,0-12,Month-to-month,0
22,54.7,1178.75,2.3782608695652177,2,13-24,Month-to-month,0
64,90.25,5629.15,1.3884615384615384,2,49-72,One year,0
6,20.65,109.3,2.9499999999999997,0,0-12,Month-to-month,0
39,25.45,958.45,0.63625,0,25-48,One year,0
20,19.5,403.15,0.9285714285714286,0,13-24,One year,0
64,66.15,4392.5,1.0176923076923077,2,49-72,One year,0
46,69.1,3168.0,1.4702127659574467,3,25-48,Month-to-month,0
28,39.1,1096.6,1.3482758620689657,2,25-48,One year,0
33,20.05,669.45,0.5897058823529412,0,25-48,Month-to-month,0
39,59.8,2343.85,1.4949999999999999,3,25-48,One year,0
1,48.6,48.6,24.3,1,0-12,Month-to-month,0
70,105.35,7511.9,1.4838028169014084,5,49-72,Two year,0
65,25.1,1725.0,0.3803030303030303,0,49-72,Two year,0
1,49.75,49.75,24.875,1,0-12,Month-to-month,0
18,94.75,1691.9,4.9868421052631575,2,13-24,Month-to-month,0
24,93.0,2248.05,3.72,2,13-24,Month-to-month,0
63,71.9,4479.2,1.1234375,4,49-72,Two year,0
44,77.55,3471.1,1.7233333333333332,3,25-48,One year,0
4,19.85,63.0,3.97,0,0-12,Month-to-month,0
37,95.25,3314.15,2.5065789473684212,2,25-48,Month-to-month,0
34,25.05,852.7,0.7157142857142857,0,25-48,Month-to-month,0
35,53.15,1930.9,1.4763888888888888,4,25-48,One year,0
4,20.15,91.4,4.029999999999999,0,0-12,Month-to-month,0
39,101.25,3949.15,2.53125,3,25-48,Month-to-month,0
43,100.55,4304.0,2.2852272727272727,4,25-48,One year,0
61,25.3,1554.9,0.4080645161290323,0,49-72,Two year,0
49,71.8,3472.05,1.436,4,49-72,One year,0
4,19.7,117.8,3.94,0,0-12,One year,0
64,49.85,3210.35,0.7669230769230769,4,49-72,Two year,0
3,69.6,207.4,17.4,0,0-12,Month-to-month,0
1,19.75,19.75,9.875,0,0-12,Month-to-month,0
40,80.8,3132.75,1.9707317073170731,2,25-48,One year,0
34,64.2,2106.3,1.8342857142857143,3,25-48,One year,0
1,35.0,35.0,17.5,1,0-12,Month-to-month,0
45,19.2,903.7,0.41739130434782606,0,25-48,Two year,0
43,90.65,3882.3,2.060227272727273,4,25-48,One year,0
41,20.0,879.8,0.47619047619047616,0,25-48,Two year,0
5,74.65,383.65,12.441666666666668,1,0-12,Month-to-month,0
72,61.2,4390.25,0.8383561643835616,5,49-72,Two year,0
4,19.95,68.2,3.9899999999999998,0,0-12,One year,0
9,54.8,452.8,5.4799999999999995,2,0-12,Month-to-month,0
72,73.45,5329.0,1.0061643835616438,3,49-72,Two year,0
33,51.45,1758.9,1.5132352941176472,1,25-48,One year,0
72,80.45,5737.6,1.1020547945205479,1,49-72,Two year,0
15,85.3,1219.85,5.33125,2,13-24,Month-to-month,0
29,79.3,2414.55,2.643333333333333,1,25-48,Month-to-month,0
15,76.5,1155.6,4.78125,5,13-24,Month-to-month,0
72,25.4,1809.35,0.347945205479452,0,49-72,Two year,0
19,86.85,1564.4,4.342499999999999,1,13-24,Month-to-month,0
1,19.65,19.65,9.825,0,0-12,Month-to-month,0
2,45.55,84.4,15.183333333333332,0,0-12,Month-to-month,0
11,78.1,864.85,6.508333333333333,1,0-12,Month-to-month,0
12,19.3,228.75,1.4846153846153847,0,0-12,One year,0
70,110.5,7752.05,1.556338028169014,5,49-72,Two year,0
23,20.3,470.6,0.8458333333333333,0,13-24,Month-to-month,0
49,81.35,4060.9,1.6269999999999998,5,49-72,Two year,0
2,55.3,108.65,18.433333333333334,1,0-12,Month-to-month,0
69,56.55,3952.65,0.8078571428571428,4,49-72,Two year,0
24,19.7,494.05,0.7879999999999999,0,13-24,Two year,0
32,104.05,3416.85,3.153030303030303,4,25-48,One year,0
27,52.85,1498.65,1.8875,2,25-48,Two year,0
58,80.65,4807.35,1.366949152542373,1,49-72,Month-to-month,0
18,24.65,471.35,1.2973684210526315,0,13-24,Two year,0
47,21.3,1041.8,0.44375000000000003,0,25-48,Two year,0
70,110.2,7689.8,1.552112676056338,5,49-72,Two year,0
36,51.05,1815.0,1.3797297297297297,1,25-48,Month-to-month,0
67,19.8,1311.3,0.2911764705882353,0,49-72,Two year,0
10,19.9,199.45,1.8090909090909089,0,0-12,Month-to-month,0
19,87.3,1637.3,4.365,2,13-24,Month-to-month,0
71,19.85,1326.35,0.27569444444444446,0,49-72,Two year,0
72,89.4,6376.55,1.2246575342465755,6,49-72,Two year,0
48,20.0,935.9,0.40816326530612246,0,25-48,Two year,0
1,20.05,20.05,10.025,0,0-12,Month-to-month,0
18,83.25,1611.15,4.381578947368421,5,13-24,Month-to-month,0
67,102.9,6989.7,1.5132352941176472,4,49-72,Two year,0
69,39.1,2779.5,0.5585714285714286,3,49-72,Two year,0
72,114.5,8331.95,1.5684931506849316,6,49-72,Two year,0
38,20.2,735.9,0.5179487179487179,0,25-48,Two year,0
40,55.8,2283.3,1.3609756097560974,1,25-48,One year,0
61,24.2,1445.2,0.3903225806451613,0,49-72,Two year,0
32,72.8,2333.05,2.206060606060606,3,25-48,One year,0
21,99.85,1992.55,4.538636363636363,3,13-24,Month-to-month,0
59,99.5,5890.0,1.6583333333333334,3,49-72,One year,0
47,20.25,1029.8,0.421875,0,25-48,Two year,0
69,26.0,1796.55,0.37142857142857144,0,49-72,Two year,0
2,19.9,33.7,6.633333333333333,0,0-12,Month-to-month,0
22,19.05,454.05,0.8282608695652174,0,13-24,Month-to-month,0
15,96.5,1392.25,6.03125,3,13-24,Month-to-month,0
53,19.85,1049.6,0.36759259259259264,0,49-72,Two year,0
28,25.7,734.6,0.8862068965517241,0,25-48,Month-to-month,0
22,20.3,475.1,0.8826086956521739,0,13-24,One year,0
16,91.55,1540.05,5.385294117647058,3,13-24,Month-to-month,0
48,39.4,1978.65,0.8040816326530612,3,25-48,Two year,0
30,105.7,3181.8,3.4096774193548387,5,25-48,Month-to-month,0
3,70.25,229.7,17.5625,0,0-12,Month-to-month,0
57,93.75,5625.55,1.6163793103448276,3,49-72,Two year,0
23,60.0,1347.15,2.5,2,13-24,One year,0
65,59.8,3808.2,0.906060606060606,2,49-72,Two year,0
44,90.65,3974.15,2.0144444444444445,2,25-48,One year,0
71,109.0,7661.8,1.5138888888888888,5,49-72,Two year,0
37,68.1,2479.25,1.7921052631578946,3,25-48,One year,0
12,20.4,266.6,1.5692307692307692,0,0-12,Month-to-month,0
69,81.95,5601.4,1.1707142857142858,5,49-72,Two year,0
35,60.55,1982.6,1.6819444444444445,3,25-48,Month-to-month,0
5,65.6,339.9,10.933333333333332,3,0-12,Month-to-month,0
58,82.5,4828.05,1.3983050847457628,1,49-72,Two year,0
72,82.3,5980.55,1.1273972602739726,5,49-72,Two year,0
72,68.15,4808.7,0.9335616438356165,4,49-72,Two year,0
1,20.3,20.3,10.15,0,0-12,Month-to-month,0
53,20.2,1068.15,0.37407407407407406,0,49-72,One year,0
27,89.2,2383.6,3.185714285714286,3,25-48,Month-to-month,0
18,74.8,1438.05,3.9368421052631577,1,13-24,Month-to-month,0
46,20.2,917.45,0.4297872340425532,0,25-48,Two year,0
72,84.4,6096.45,1.156164383561644,5,49-72,Two year,0
4,25.15,99.95,5.029999999999999,0,0-12,Month-to-month,0
25,19.8,475.2,0.7615384615384616,0,25-48,Two year,0
40,50.85,2036.55,1.2402439024390244,3,25-48,Month-to-month,0
63,102.4,6444.05,1.6,4,49-72,Month-to-month,0
14,55.5,767.55,3.7,1,13-24,Month-to-month,0
72,109.75,7932.5,1.5034246575342465,5,49-72,Two year,0
39,106.4,4040.65,2.66,4,25-48,Month-to-month,0
47,60.0,2768.65,1.25,5,25-48,Two year,0
19,88.8,1672.35,4.4399999999999995,3,13-24,Month-to-month,0
17,80.05,1345.65,4.447222222222222,1,13-24,Month-to-month,0
34,75.55,2425.4,2.1585714285714284,0,25-48,Month-to-month,0
42,49.55,2077.95,1.1523255813953488,1,25-48,Month-to-month,0
71,23.9,1663.5,0.33194444444444443,0,49-72,Two year,0
19,66.4,1286.05,3.3200000000000003,3,13-24,Month-to-month,0
57,18.8,1094.35,0.3241379310344828,0,49-72,Two year,0
72,108.4,7719.5,1.4849315068493152,5,49-72,Two year,0
6,85.95,514.6,12.278571428571428,2,0-12,Month-to-month,0
61,80.9,4932.5,1.3048387096774194,4,49-72,Two year,0
48,111.8,5443.65,2.2816326530612243,6,25-48,Two year,0
16,20.6,330.25,1.211764705882353,0,13-24,Month-to-month,0
3,44.6,122.7,11.15,0,0-12,Month-to-month,0
65,105.1,6631.85,1.5924242424242423,4,49-72,Two year,0
70,115.15,8250.0,1.6218309859154931,6,49-72,Two year,0
60,59.8,3561.15,0.9803278688524589,2,49-72,One year,0
69,26.3,1763.55,0.3757142857142857,0,49-72,One year,0
35,70.55,2419.0,1.9597222222222221,0,25-48,Month-to-month,0
22,20.05,470.2,0.8717391304347827,0,13-24,Month-to-month,0
66,79.85,5234.95,1.1917910447761193,4,49-72,Two year,0
34,90.05,3097.0,2.572857142857143,2,25-48,Month-to-month,0
72,24.45,1709.1,0.33493150684931505,0,49-72,Two year,0
31,59.95,1848.8,1.8734375,5,25-48,One year,0
30,25.35,723.3,0.817741935483871,0,25-48,One year,0
19,34.3,577.15,1.7149999999999999,2,13-24,Month-to-month,0
65,105.05,6914.95,1.5916666666666666,4,49-72,Month-to-month,0
30,19.3,602.9,0.6225806451612903,0,25-48,Two year,0
6,19.15,124.4,2.7357142857142853,0,0-12,One year,0
2,51.4,96.8,17.133333333333333,3,0-12,Month-to-month,0
53,71.85,3827.9,1.3305555555555555,3,49-72,Month-to-month,0
7,75.4,533.05,9.425,0,0-12,Month-to-month,0
61,49.7,2961.4,0.8016129032258065,1,49-72,One year,0
13,78.75,995.35,5.625,4,13-24,Month-to-month,0
35,81.6,2815.25,2.2666666666666666,1,25-48,One year,0
2,70.4,154.8,23.46666666666667,0,0-12,Month-to-month,0
3,76.1,257.6,19.025,0,0-12,Month-to-month,0
62,94.0,5757.2,1.492063492063492,2,49-72,One year,0
72,103.95,7517.7,1.4239726027397261,5,49-72,Two year,0
63,19.95,1234.8,0.31171875,0,49-72,Two year,0
35,110.8,3836.3,3.0777777777777775,6,25-48,One year,0
62,96.1,6001.45,1.5253968253968253,3,49-72,One year,0
15,48.8,720.1,3.05,0,13-24,Month-to-month,0
55,50.55,2832.75,0.9026785714285713,1,49-72,Month-to-month,0
11,44.65,472.25,3.720833333333333,0,0-12,Month-to-month,0
61,19.45,1336.35,0.31370967741935485,0,49-72,One year,0
71,89.3,6388.65,1.2402777777777778,6,49-72,Two year,0
35,19.25,677.9,0.5347222222222222,0,25-48,Two year,0
17,70.5,1165.6,3.9166666666666665,0,13-24,Month-to-month,0
47,19.65,921.55,0.409375,0,25-48,Two year,0
3,20.85,72.0,5.2125,0,0-12,Month-to-month,0
3,19.65,68.35,4.9125,0,0-12,Month-to-month,0
44,19.35,847.25,0.43000000000000005,0,25-48,Two year,0
1,44.0,44.0,22.0,0,0-12,Month-to-month,0
44,94.4,4295.35,2.097777777777778,3,25-48,One year,0
18,75.4,1380.4,3.9684210526315793,1,13-24,Month-to-month,0
65,71.0,4386.2,1.0757575757575757,4,49-72,Two year,0
3,21.2,52.05,5.3,0,0-12,One year,0
33,61.05,2018.4,1.7955882352941175,3,25-48,Two year,0
34,79.95,2727.3,2.2842857142857143,5,25-48,One year,0
14,19.7,263.65,1.3133333333333332,0,13-24,Two year,0
13,20.3,275.4,1.45,0,13-24,Month-to-month,0
23,24.35,538.5,1.0145833333333334,0,13-24,One year,0
47,19.75,948.9,0.4114583333333333,0,25-48,Two year,0
17,50.3,846.8,2.7944444444444443,1,13-24,Month-to-month,0
59,50.25,2997.45,0.8375,3,49-72,Month-to-month,0
69,85.35,5897.4,1.2192857142857143,5,49-72,Two year,0
10,51.65,524.5,4.695454545454545,1,0-12,Month-to-month,0
12,24.0,269.65,1.8461538461538463,0,0-12,Two year,0
39,59.85,2341.5,1.49625,2,25-48,Month-to-month,0
71,25.45,1789.65,0.3534722222222222,0,49-72,Two year,0
71,23.9,1626.4,0.33194444444444443,0,49-72,Two year,0
33,24.15,800.3,0.7102941176470587,0,25-48,One year,0
67,75.7,5060.85,1.113235294117647,0,49-72,Month-to-month,0
9,50.85,466.6,5.085,1,0-12,Month-to-month,0
52,91.6,4627.8,1.7283018867924527,3,49-72,Two year,0
70,98.9,6838.6,1.3929577464788734,3,49-72,One year,0
1,85.0,85.0,42.5,2,0-12,Month-to-month,0
1,44.3,44.3,22.15,0,0-12,Month-to-month,0
52,80.2,4297.6,1.5132075471698114,1,49-72,One year,0
6,60.9,414.1,8.7,2,0-12,Month-to-month,0
7,34.2,256.6,4.275,2,0-12,Month-to-month,0
26,87.15,2274.1,3.227777777777778,3,25-48,One year,0
25,54.3,1296.8,2.088461538461538,2,25-48,Month-to-month,0
69,19.1,1268.85,0.27285714285714285,0,49-72,Two year,0
72,112.75,8192.6,1.5445205479452055,6,49-72,Two year,0
4,19.95,59.25,3.9899999999999998,0,0-12,Month-to-month,0
59,19.5,1147.85,0.325,0,49-72,Two year,0
67,65.55,4361.55,0.963970588235294,3,49-72,Two year,0
26,78.8,2006.1,2.9185185185185185,1,25-48,Month-to-month,0
27,78.2,2078.95,2.792857142857143,5,25-48,One year,0
72,105.25,7609.75,1.4417808219178083,4,49-72,Two year,0
6,89.25,487.05,12.75,3,0-12,Month-to-month,0
62,20.65,1218.45,0.3277777777777778,0,49-72,Two year,0
20,68.7,1416.2,3.2714285714285714,3,13-24,One year,0
6,78.65,483.3,11.235714285714286,5,0-12,Month-to-month,0
51,24.75,1234.6,0.47596153846153844,0,49-72,Two year,0
61,19.75,1311.6,0.3185483870967742,0,49-72,Two year,0
62,89.1,5618.3,1.4142857142857141,3,49-72,Month-to-month,0
72,84.7,6185.15,1.1602739726027398,2,49-72,Two year,0
13,59.9,788.35,4.2785714285714285,2,13-24,Month-to-month,0
38,19.95,756.4,0.5115384615384615,0,25-48,Two year,0
34,108.9,3625.2,3.1114285714285717,5,25-48,Month-to-month,0
18,33.6,550.35,1.7684210526315791,2,13-24,Month-to-month,0
56,85.85,4793.8,1.506140350877193,3,49-72,One year,0
36,34.85,1267.2,0.9418918918918919,2,25-48,Month-to-month,0
57,95.3,5567.45,1.643103448275862,4,49-72,Month-to-month,0
70,84.6,5706.2,1.1915492957746479,3,49-72,Two year,0
